id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
467,10000,3,14.3,343.24,C,C1,227088,1 year,1,44000,0,2013/9/1,0,0,143,8,10.12,0,680,684,14,0,0,7697,77,17,1,0,May-06,30908,1,0,5,7,7,5,6,8,8,9,7,14,0,0,0,0
468,25000,5,7.89,505.6,A,A5,36172,2 years,2,165000,0,2016/6/1,0,4,264,30,21.73,0,745,749,11,0,0,25547,34.9,47,0,0,Jun-96,4,1,0,2,3,3,3,9,19,6,24,3,11,0,0,0,5
469,9000,3,8.67,284.82,B,B1,107716,10+ years,1,54500,0,2015/1/1,0,0,73,23,25.3,0,705,709,26,1,0,5161,32.9,36,1,0,Sep-96,0,1,0,2,6,6,2,3,26,7,10,6,26,0,0,0,4
470,24000,3,9.49,768.68,B,B2,34360,7 years,0,130000,1,2015/1/1,1,0,63,14,24,0,690,694,13,0,0,31292,72.8,28,1,0,Jan-02,0,1,0,4,7,7,5,10,9,8,17,7,13,0,0,0,1
471,8000,3,7.89,250.29,A,A5,66,10+ years,1,67000,1,2015/4/1,0,4,5,4,13.4,1,670,674,6,0,0,10497,68.6,14,0,0,Dec-98,4,1,3,3,5,5,3,7,2,5,11,5,6,0,0,1,1
472,22000,3,7.62,685.55,A,A3,4163,10+ years,0,56000,1,2014/2/1,0,0,358,21,19.97,1,715,719,13,0,0,8122,9.6,21,1,0,Aug-04,0,1,0,3,3,3,9,13,5,10,14,3,13,0,0,0,1
473,3600,3,13.58,122.31,C,C2,6499,3 years,2,53574.6,2,2018/4/1,0,5,539,42,21.95,0,695,699,11,0,0,19541,49.5,28,0,0,May-09,6,1,0,2,4,4,5,8,11,7,13,4,11,0,0,0,3
474,9325,3,10.91,304.9,C,C3,15890,10+ years,1,70522.26,0,2007/12/1,0,0,57,9,18.96,1,690,694,9,0,,5749,43.2,23,1,0,Jan-93,20830,1,,,,,,,,,,,,,,,
475,4800,3,15.61,167.84,D,D1,82,< 1 year,0,75000,2,2014/10/1,0,0,108,21,2.3,0,670,674,4,0,0,4198,97.6,5,0,0,May-10,0,1,0,1,3,3,1,1,0,3,4,3,4,0,0,0,1
476,2400,3,9.99,77.43,B,B1,227294,< 1 year,1,100000,1,2011/8/1,0,0,41,25,1.54,0,735,739,4,0,0,1030,93.6,12,1,0,Dec-94,727,1,,,,,,,,,,,,,,,
477,10000,3,24.85,396.81,E,E3,2595,10+ years,1,30000,0,2017/9/1,0,0,171,8,32.8,0,670,674,10,2,2,8923,49.8,27,0,0,Oct-01,0,1,0,3,6,6,3,6,10,7,17,6,10,0,0,0,4
478,7000,3,17.86,252.58,D,D5,9490,1 year,1,50000,2,2015/8/1,0,5,493,42,29.98,0,660,664,15,0,0,18841,71.4,34,1,0,Jun-03,6,1,0,3,6,6,5,9,16,8,13,6,15,0,0,0,3
479,14000,3,7.26,433.95,A,A4,4196,1 year,1,50000,1,2015/9/1,0,4,588,4,29.6,0,690,694,20,0,0,18840,64.5,30,0,0,Aug-06,4,1,0,5,7,7,6,7,14,14,16,7,20,0,0,0,3
480,27975,3,15.61,978.15,D,D1,18773,< 1 year,1,70000,1,2014/9/1,0,4,134,8,21.46,1,680,684,5,0,0,26058,91.1,20,1,0,Nov-03,4,1,0,2,3,3,2,6,9,4,11,3,5,0,0,0,1
481,3000,3,14.31,102.99,C,C4,77774,10+ years,0,102000,0,2015/1/1,0,4,514,13,18.08,1,660,664,15,0,0,27631,82.5,42,1,0,Jun-91,4,1,0,3,6,6,3,10,18,8,22,6,15,0,0,0,5
482,7350,3,13.98,251.14,C,C3,54,,1,18672,2,2014/11/1,0,0,56,8,25.58,0,695,699,5,0,0,15418,69.8,14,0,0,Mar-99,0,1,0,2,5,5,2,9,2,5,12,5,5,0,0,0,2
483,5700,3,19.05,209.09,D,D4,296374,< 1 year,1,32000,2,2013/6/1,0,0,372,30,31.16,0,680,684,7,0,0,5591,91.7,8,0,0,Mar-07,499,1,0,3,5,5,3,3,2,5,6,5,7,0,0,0,2
484,14000,3,6.03,426.1,A,A1,374,< 1 year,0,91000,0,2013/12/1,0,4,341,14,28.02,0,710,714,15,0,0,29165,71.5,42,0,0,Oct-01,22793,1,0,2,4,4,3,7,25,5,15,4,15,0,0,0,1
485,18000,3,10.15,582.08,B,B2,19657,< 1 year,1,70000,2,2014/9/1,0,0,66,14,30.12,0,720,724,10,0,0,19149,64.5,19,0,0,Dec-01,0,1,0,6,6,6,6,8,8,7,11,6,10,0,0,0,4
486,3600,3,13.99,123.03,C,C4,884,< 1 year,1,46000,0,2015/6/1,0,10,620,8,13.09,0,670,674,17,0,0,12623,79.9,21,1,0,Jun-08,11,1,0,4,5,5,5,6,13,6,8,5,17,0,0,0,3
487,10000,3,12.74,335.69,C,C1,279,2 years,0,60000,0,2017/5/1,1,0,139,8,17.79,1,720,724,20,0,0,14639,25.9,32,1,0,Aug-06,0,1,0,8,9,9,11,15,5,16,24,9,20,0,0,0,5
488,10000,5,22.4,278.47,E,E3,151,5 years,1,70000,2,2013/10/1,0,6,407,10,19.1,0,695,699,9,0,0,8077,61.7,12,1,0,Jan-08,29909,1,0,3,7,7,3,3,3,7,9,7,9,0,0,0,0
489,5200,3,11.49,171.46,B,B5,18056,3 years,2,50000,1,2015/11/1,0,4,167,8,18.39,1,665,669,10,0,0,7739,48.1,22,0,0,Dec-00,4,1,1,5,7,7,5,8,9,8,12,7,10,0,0,0,4
490,8000,3,8.19,251.4,A,A5,104478,1 year,0,108000,0,2015/1/1,1,4,9,7,2.73,0,660,664,5,0,0,7523,78.4,12,0,0,Nov-04,4,1,1,4,4,4,4,5,1,4,7,4,5,0,0,0,1
491,6500,3,10.99,212.78,B,B4,27751,3 years,1,38000,1,2015/11/1,0,0,279,17,16.93,0,680,684,6,1,0,2673,46.9,7,0,0,Dec-04,0,1,0,2,2,2,2,2,3,4,4,2,6,0,0,0,0
492,9600,3,8.24,301.9,B,B1,371195,10+ years,2,35500,1,2016/12/1,0,4,89,3,14.44,2,690,694,15,0,0,4250,15.8,22,0,0,Mar-05,4,1,0,3,9,9,3,4,5,12,15,9,15,0,0,0,3
493,20000,3,5.32,602.3,A,A1,634,5 years,2,130000,1,2017/12/1,0,6,242,8,0.65,1,740,744,9,0,0,1475,2.1,17,0,0,Feb-10,7,1,0,3,3,3,7,10,2,8,13,3,9,0,0,0,2
494,7200,3,11.47,237.33,B,B5,100,7 years,1,45000,1,2016/3/1,0,3,447,30,0.67,2,670,674,3,0,0,173,4.3,18,0,0,Nov-98,3,1,2,1,1,1,1,11,1,2,13,1,3,0,0,1,2
495,7000,3,14.08,239.52,C,C3,1591,10+ years,0,110000,2,2017/6/1,0,0,220,20,19.25,2,690,694,9,0,0,1518,17.4,21,0,0,Jul-05,0,1,1,1,2,2,2,2,15,4,5,2,9,0,0,1,1
496,20000,3,6.49,612.89,A,A2,161,1 year,0,71000,1,2016/5/1,0,4,126,38,19.98,0,730,734,15,0,0,26674,39.5,30,0,0,Feb-01,4,1,0,6,7,7,10,13,7,12,20,7,15,0,0,0,3
497,15000,3,11.39,493.86,B,B3,148128,6 years,2,58000,0,2017/4/1,0,0,89,3,28.14,1,660,664,12,0,0,26065,92,14,1,0,Jan-07,0,1,0,3,7,7,3,3,6,7,8,7,12,,0,1,1
498,10000,3,8.24,314.48,B,B1,54,,0,35000,1,2017/3/1,0,2,14,11,9.88,0,690,694,19,2,0,4841,9.3,39,0,0,Jul-75,5,1,3,5,9,9,6,13,3,18,33,9,19,0,0,0,8
499,11000,3,9.49,352.32,B,B2,88059,5 years,1,55000,1,2015/1/1,0,0,95,13,23.89,3,675,679,7,0,0,2497,64,31,0,0,Sep-05,0,1,0,2,3,3,2,4,16,4,13,3,7,0,0,0,2
500,16000,5,18.55,411.1,E,E2,5617,< 1 year,0,115000,0,2015/8/1,1,0,194,38,18.34,1,660,664,16,0,0,17639,81.3,51,1,0,Aug-03,0,1,1,5,9,9,5,16,18,12,28,9,16,0,0,1,6
501,6200,3,17.57,222.81,D,D4,80030,1 year,1,70000,1,2015/5/1,1,0,683,48,17.37,1,680,684,4,0,0,297,29.7,51,0,0,Oct-03,0,1,5,0,1,1,0,1,47,1,3,1,4,0,0,1,2
502,15000,3,6.49,459.67,A,A2,162033,2 years,2,63000,0,2016/2/1,0,2,703,8,3.92,0,715,719,23,0,0,8324,22.6,54,1,0,Jul-01,5,1,2,2,3,3,9,13,26,12,24,3,23,0,0,0,5
503,15975,5,24.7,466.09,G,G1,229738,5 years,1,93800,1,2013/5/1,1,0,165,17,27.98,4,695,699,9,0,0,4288,42,42,1,0,May-95,0,1,2,0,3,3,1,8,19,5,17,3,9,0,0,2,4
504,14000,3,5.32,421.61,A,A1,29,10+ years,0,78000,1,2016/10/1,0,0,276,20,22.05,0,740,744,9,0,0,11230,20.3,26,1,0,Mar-99,0,1,0,3,3,3,5,8,13,5,9,3,9,0,0,0,1
505,10000,3,9.44,320.05,B,B1,15820,5 years,0,96000,1,2018/2/1,0,0,200,22,11.56,0,670,674,11,2,1,10719,30,20,0,0,Sep-02,0,1,0,1,7,7,1,2,7,8,11,7,11,0,0,0,2
506,3500,3,18.25,126.98,D,D2,282005,< 1 year,2,29700,1,2013/7/1,0,3,360,0,16.12,0,675,679,8,0,0,5425,98.6,11,1,0,Oct-04,3,1,0,2,2,2,2,2,7,3,4,2,8,0,0,0,0
507,17600,3,17.27,629.86,D,D2,2442,7 years,1,74400,0,2016/4/1,1,4,100,4,22.57,0,690,694,13,0,0,9712,53.7,19,1,0,Jul-03,4,1,0,2,3,3,3,6,7,6,12,3,13,0,0,0,2
508,14000,3,8.24,440.27,B,B1,121850,6 years,0,60000,1,2016/10/1,0,0,20,15,12.74,0,690,694,26,0,0,11767,49,39,0,0,Sep-97,0,1,0,2,4,4,2,2,32,6,6,4,26,0,0,0,3
509,3250,3,10.99,106.39,B,B3,228914,4 years,0,39000,0,2011/6/1,0,8,29,19,2.31,0,685,689,6,0,0,905,23.2,13,1,0,May-99,6772,1,,,,,,,,,,,,,,,
510,29700,5,12.12,662.47,B,B3,348674,7 years,2,60000,2,2012/3/1,0,1,224,3,16.96,0,770,774,6,0,0,2263,9.8,9,1,0,Sep-06,59939,1,,,,,,,,,,,,,,,
511,9000,3,8.39,283.65,A,A5,1066,2 years,2,65000,1,2014/11/1,0,4,324,10,13.85,0,665,669,17,1,1,9351,42.9,49,0,0,Mar-92,4,1,0,4,5,5,5,14,9,16,39,5,17,0,0,0,4
512,3625,3,14.33,124.48,C,C1,286218,5 years,0,50000,0,2012/11/1,0,0,276,20,25.37,0,675,679,10,0,0,2556,65.5,21,1,0,Nov-00,51685,1,1,0,3,3,0,2,12,3,7,3,10,0,0,0,4
513,12000,3,12.42,400.99,B,B4,222894,5 years,1,80000,2,2011/10/1,0,4,51,13,13.9,0,705,709,8,0,0,37544,97.8,20,1,0,Sep-94,3908,1,,,,,,,,,,,,,,,
514,18000,3,13.18,608.06,C,C3,24399,1 year,1,42000,2,2015/11/1,0,0,141,13,14.24,0,710,714,10,0,0,7318,44.9,16,0,0,Jun-08,0,1,0,4,4,4,6,10,4,6,11,4,10,0,0,0,2
515,18000,3,6.24,549.56,A,A2,16360,8 years,1,80000,0,2015/7/1,0,4,762,7,14.46,1,680,684,10,0,0,11680,59.6,23,0,0,Sep-90,4,1,0,3,4,4,6,12,5,9,18,4,9,0,0,0,2
516,6275,3,12.99,211.4,C,C1,2512,9 years,0,67000,0,2014/10/1,0,0,418,45,25.56,0,660,664,9,1,1,18376,80.2,27,1,0,Nov-01,0,1,0,1,4,4,1,1,15,5,8,4,9,0,0,0,2
517,8000,3,12.99,269.52,C,C1,13,10+ years,1,42000,1,2014/10/1,1,0,351,3,17.14,0,685,689,9,0,0,8677,59.8,15,0,0,May-91,0,1,0,3,6,6,5,9,1,8,14,6,9,0,0,0,4
518,20000,3,12.29,667.06,C,C1,2419,10+ years,1,75000,2,2015/8/1,0,0,34,18,20.96,0,695,699,13,0,0,12345,45.6,24,0,0,Feb-94,0,1,1,4,8,8,6,6,13,10,11,8,13,0,0,0,3
519,10000,3,16.91,356.08,C,C5,28330,2 years,0,78000,0,2018/10/1,0,0,46,27,14.46,0,670,674,4,1,1,5224,88.5,9,0,0,Oct-05,0,1,0,1,2,2,1,1,4,2,2,2,4,0,0,0,2
520,12125,5,18.55,311.54,E,E2,51663,10+ years,0,72000,2,2015/8/1,1,0,157,8,39.3,0,710,714,14,0,0,72386,88.4,20,0,0,May-00,0,1,0,6,10,10,6,8,4,11,15,10,14,0,0,0,0
521,12000,5,30.49,391.87,F,F4,4209,7 years,1,50000,1,2016/12/1,0,0,72,10,10.8,0,700,704,7,0,0,9888,76.1,14,0,0,May-07,0,1,0,1,2,2,1,3,10,2,4,2,7,0,0,0,6
522,20000,3,7.89,625.72,A,A5,7981,10+ years,2,193064,0,2015/10/1,0,4,147,26,13.76,1,785,789,11,0,0,29,0.2,20,0,0,Jan-88,4,1,0,0,1,1,1,1,2,6,10,1,11,0,0,0,2
523,14000,3,12.39,467.62,C,C1,108083,2 years,1,75000,2,2015/1/1,1,4,187,9,19.63,0,680,684,6,0,0,50832,97.8,22,1,0,Oct-96,4,1,0,4,4,4,4,6,11,4,7,4,6,0,0,0,1
524,18000,5,6.17,217.9,A,A3,236870,6 years,0,55000,0,2010/11/1,0,4,4,3,15.69,0,790,794,17,0,0,36392,48,48,1,0,Aug-88,11836,1,,,,,,,,,,,,,,,
525,5000,3,8.39,157.59,B,B1,54,,1,60000,0,2016/3/1,1,0,468,0,27.12,0,680,684,10,0,0,5459,40.1,22,0,0,Aug-99,0,1,0,4,4,4,4,6,9,7,12,4,10,0,0,0,1
526,4400,3,14.99,152.51,C,C5,7204,1 year,0,82000,2,2015/1/1,0,0,400,17,31.71,1,665,669,12,0,0,49162,100.3,34,1,0,Oct-01,0,1,0,4,5,5,4,6,18,5,7,5,12,0,0,0,1
527,12000,3,17.57,431.25,D,D2,693,3 years,1,35000,1,2014/3/1,0,0,143,8,25.86,0,665,669,14,0,0,13313,56.4,21,1,0,Nov-05,0,1,0,5,11,11,5,9,1,13,19,11,14,0,0,0,1
528,30000,3,12.99,1010.68,C,C2,136893,8 years,0,95000,1,2016/4/1,0,0,289,16,13.69,0,710,714,11,0,0,35958,82.3,14,0,0,Sep-98,0,1,0,4,9,9,4,5,2,9,10,9,11,0,0,0,0
529,5000,3,14.46,172.01,C,C4,18514,< 1 year,1,19000,1,2016/3/1,1,0,56,8,27.01,0,665,669,8,0,0,4541,42,13,0,0,Jan-04,0,1,1,3,5,5,3,4,4,7,9,5,8,0,0,0,2
530,15000,3,7.9,469.36,A,A4,5100,1 year,0,145000,1,2014/2/1,0,4,495,14,7.5,2,705,709,20,0,0,1715,18.4,50,1,0,Jun-86,4,1,0,1,6,6,4,22,7,12,36,6,20,0,0,0,3
531,3500,3,6.62,107.47,A,A2,223367,8 years,1,69996,1,2011/10/1,0,5,251,8,23.33,0,745,749,9,0,0,3490,31.6,26,1,0,Nov-98,5,1,,,,,,,,,,,,,,,
532,4000,3,19.72,148.09,D,D5,319595,2 years,1,14460,2,2013/1/1,0,3,406,8,26.14,0,675,679,11,0,0,11705,69.7,12,1,0,Jun-06,24909,1,0,3,4,4,5,5,3,8,9,4,11,0,0,0,2
533,31500,3,13.35,1066.68,C,C2,14653,10+ years,0,140000,2,2014/7/1,0,0,211,19,13.5,0,705,709,15,0,0,18524,40.1,31,1,0,Apr-93,0,1,0,3,7,7,4,8,1,12,24,7,15,0,0,0,0
534,7800,3,7.89,244.03,A,A5,184,10+ years,0,55000,0,2015/5/1,1,0,717,42,24.7,0,720,724,10,0,0,10088,45.6,31,0,0,Mar-01,0,1,0,1,3,3,2,7,9,7,18,3,10,0,0,0,3
535,11200,5,15.99,272.31,C,C5,119469,4 years,1,40000,2,2017/5/1,1,2,508,2,27.15,0,660,664,14,0,0,19461,54.4,20,0,0,Apr-07,5,1,0,5,8,8,6,6,5,12,15,8,14,0,0,0,2
536,35000,5,18.55,899.28,E,E2,62219,10+ years,0,140000,2,2015/7/1,0,0,153,11,7.47,0,665,669,10,4,0,21301,47.2,11,0,0,Aug-95,0,1,0,5,8,8,5,5,1,9,10,8,10,0,0,0,3
537,18000,5,17.57,452.89,D,D4,38,3 years,1,49000,2,2015/10/1,0,0,25,13,26.01,1,685,689,15,0,0,5059,16.9,31,1,0,Feb-03,0,1,0,2,3,3,5,11,12,10,19,3,15,0,0,0,3
538,24000,5,23.76,687.1,F,F4,297839,6 years,0,236000,2,2013/5/1,1,2,187,9,8.16,1,660,664,15,0,0,24807,51.4,24,1,0,Feb-00,41207,1,1,3,6,6,4,9,2,11,16,6,15,0,0,0,3
539,1000,3,13.05,33.72,B,B5,285952,10+ years,2,60000,0,2013/7/1,0,0,573,19,24.49,0,700,704,8,0,0,16774,60.6,13,0,0,Jan-91,37315,1,0,4,7,7,4,8,2,7,11,7,8,0,0,0,1
540,15000,3,12.13,499.15,B,B5,167,3 years,0,100000,1,2018/6/1,0,0,143,8,22.92,0,695,699,9,0,0,9498,64.2,34,0,0,May-07,0,1,0,4,5,5,4,15,5,6,28,5,9,0,0,0,2
541,14000,3,6.97,432.09,A,A3,1373,2 years,1,42600,0,2016/5/1,0,4,124,13,7.63,0,775,779,7,0,0,10693,25.7,13,0,0,Oct-00,4,1,0,3,4,4,4,10,0,7,13,4,7,0,0,0,1
542,24000,5,6.49,469.48,A,A2,17758,3 years,0,210000,0,2016/3/1,0,4,16,5,19.99,0,740,744,37,0,0,29345,23.9,75,0,0,Jun-01,4,1,0,3,11,11,12,17,19,31,45,11,37,0,0,0,4
543,14000,5,13.59,322.79,C,C2,142857,3 years,1,32000,0,2017/6/1,0,3,471,42,27.04,0,735,739,11,0,0,9614,34.6,21,0,0,Dec-87,3,1,0,3,4,4,7,11,6,8,15,4,11,0,0,0,1
544,7000,3,7.9,219.04,A,A4,289311,5 years,0,64000,2,2013/7/1,0,0,538,14,28.05,0,725,729,19,0,0,29011,53.8,46,0,0,Dec-96,619,1,0,2,4,4,3,8,21,9,19,4,19,0,0,0,2
545,1000,3,12.69,33.55,C,C2,58322,3 years,1,62000,0,2015/7/1,0,0,391,0,9.27,0,665,669,16,0,0,8176,84.3,31,0,0,Oct-08,0,1,0,2,2,2,2,2,27,3,4,2,16,0,0,0,1
546,18500,3,13.11,624.32,B,B4,341394,7 years,1,85000,0,2012/7/1,0,4,99,8,27.74,0,720,724,14,0,0,24191,47.4,31,1,0,Jan-00,26152,1,,,,,6,,,,,,14,,,,
547,16425,3,11.14,538.83,B,B2,299048,9 years,0,37000,0,2013/5/1,0,4,167,8,21.97,0,700,704,14,0,0,16897,52.6,26,1,0,Jan-03,1317,1,0,6,7,7,9,14,7,11,19,7,14,0,0,0,0
548,24000,3,6.89,739.85,A,A3,19,6 years,0,140000,1,2015/5/1,0,4,19,14,12.09,0,695,699,6,0,0,38817,85.3,15,1,0,Nov-99,4,1,0,3,4,4,3,5,3,4,8,4,6,0,0,0,3
549,8675,3,15.59,303.24,D,D1,54,,1,19000,2,2015/1/1,0,0,49,12,36.01,0,700,704,5,0,0,13296,62.1,13,1,0,Oct-02,4,1,0,3,4,4,3,6,3,5,10,4,5,0,0,0,1
550,10000,5,13.99,232.64,C,C4,1968,< 1 year,1,35000,1,2015/7/1,1,4,6,5,9.98,0,675,679,12,1,1,7503,41.7,29,0,0,May-99,4,1,0,2,3,3,3,6,10,10,19,3,12,0,0,0,2
551,24525,3,14.08,839.16,C,C3,68105,10+ years,0,70000,1,2017/7/1,0,0,63,14,44.54,0,660,664,10,0,0,3148,21.7,20,1,1,Feb-04,0,1,3,2,3,3,2,3,8,5,9,3,10,0,0,0,1
552,10000,3,11.49,329.72,B,B5,128532,6 years,1,34000,0,2017/3/1,0,4,19,14,24.5,0,685,689,9,0,0,11932,63.8,13,0,0,Jan-07,4,1,3,4,5,5,4,6,2,7,11,5,9,0,0,0,2
553,20000,3,12.39,668.02,C,C1,2309,10+ years,0,68000,1,2014/11/1,0,0,372,30,20.05,0,670,674,15,0,0,27185,79,22,0,0,Jul-97,0,1,1,5,6,6,5,6,4,10,14,6,15,0,0,0,0
554,15000,3,19.99,557.38,D,D4,32,10+ years,2,70000,1,2017/1/1,1,0,157,8,17.01,0,685,689,10,1,1,6819,32.8,16,1,0,May-06,0,1,1,3,8,8,3,3,3,9,11,8,10,0,0,0,8
555,24000,5,9.75,506.99,B,B3,44568,10+ years,0,110900,0,2016/2/1,0,4,441,9,32.24,0,715,719,19,0,0,32265,40.3,35,1,0,Aug-79,4,1,0,6,10,10,9,13,10,14,20,10,19,0,0,0,3
556,9600,3,6.11,292.53,A,A1,112369,2 years,0,125000,0,2018/7/1,0,4,149,22,12.31,0,770,774,18,0,0,10159,11.9,49,0,0,Jan-99,4,1,0,3,5,5,7,12,26,14,21,5,18,0,0,0,1
557,24000,3,10.99,785.62,B,B3,2330,10+ years,2,58000,2,2014/10/1,0,4,131,6,9.25,1,685,689,14,0,0,23398,32.4,31,1,0,May-89,4,1,0,4,7,7,7,18,3,14,28,7,14,0,0,0,3
558,6400,3,16.29,225.93,C,C4,308925,10+ years,1,106000,0,2013/4/1,0,0,275,8,18.5,1,670,674,11,0,0,35569,86.3,24,1,0,Nov-98,56,1,0,1,6,6,1,8,6,8,16,6,11,0,0,0,2
559,35000,3,16.99,1247.68,D,D3,55,6 years,0,120000,1,2015/8/1,0,0,414,0,20.52,0,690,694,20,0,0,42037,72.5,60,0,0,Sep-98,0,1,0,5,12,12,5,8,35,13,21,12,20,0,0,0,3
560,24000,3,13.98,820.04,C,C3,11,3 years,1,175000,2,2014/5/1,0,3,17,13,2.71,0,685,689,4,0,0,4496,55.5,4,0,0,Jun-05,3,1,0,1,2,2,2,2,1,3,3,2,4,0,0,0,0
561,5000,3,7.49,155.51,A,A4,18587,10+ years,0,45000,0,2015/1/1,0,4,305,15,8.11,0,665,669,5,1,1,4181,36.4,22,0,0,Aug-88,4,1,0,3,3,3,3,13,5,3,16,3,4,0,0,0,1
562,18000,3,7.49,559.83,A,A4,106713,1 year,0,60000,0,2015/1/1,0,4,161,14,18.82,0,710,714,10,0,0,21890,37.5,21,0,0,Aug-96,4,1,0,3,4,4,3,6,6,6,9,4,10,0,0,0,2
563,35000,3,19.05,1283.85,D,D4,329847,10+ years,0,150000,2,2012/10/1,0,0,496,27,13.25,0,685,689,19,0,0,37387,66.4,34,1,0,Feb-95,38,1,0,10,15,15,12,14,6,17,25,15,19,0,0,0,1
564,7200,3,5.32,216.83,A,A1,81260,6 years,0,45000,0,2016/2/1,0,2,109,21,18.19,0,720,724,12,0,0,16707,48.4,27,0,0,May-83,5,1,0,6,9,9,7,12,6,10,17,9,12,0,0,0,1
565,20000,3,9.99,645.25,B,B3,13,10+ years,1,50000,2,2015/11/1,0,0,108,21,20,0,680,684,9,0,0,17829,63.2,16,0,0,Sep-02,0,1,1,3,4,4,3,4,5,8,9,4,9,0,0,0,1
566,35000,3,9.75,1125.25,B,B3,62,< 1 year,1,90000,1,2016/4/1,0,0,57,9,15,1,680,684,9,0,0,42360,75.9,19,1,0,Sep-84,0,1,0,3,5,5,4,8,3,8,14,5,9,0,0,0,1
567,30075,3,11.48,991.47,B,B5,169457,< 1 year,0,85000,2,2016/1/1,0,0,48,10,27.25,0,715,719,8,0,0,34760,74.8,28,0,0,Apr-96,0,1,0,3,3,3,3,4,13,6,10,3,8,0,0,0,0
568,6000,3,9.99,193.58,B,B3,72859,< 1 year,1,29500,0,2015/6/1,0,0,481,0,29.54,0,660,664,8,0,0,7780,54.4,17,0,0,Jun-10,0,1,0,3,5,5,3,5,3,6,14,5,8,0,0,0,2
569,4000,3,14.99,138.65,C,C4,147808,10+ years,0,70000,2,2017/4/1,0,0,575,32,33.1,0,710,714,17,0,0,31667,53.5,27,0,0,Feb-05,0,1,0,4,6,6,6,7,4,13,18,6,17,0,0,0,0
570,20000,5,20.99,540.96,E,E5,54015,10+ years,0,70000,1,2015/8/1,0,5,141,13,14.13,0,770,774,7,0,0,3721,19.8,14,0,0,Mar-03,6,1,0,1,1,1,3,4,6,3,6,1,7,0,0,0,3
571,12000,3,8.46,378.59,A,A5,4808,6 years,0,51000,0,2018/10/1,0,4,74,30,12.99,0,750,754,16,0,0,7585,9.5,32,0,0,Nov-98,4,1,0,4,5,5,8,13,7,14,24,5,16,0,0,0,3
572,10000,3,8.39,315.17,B,B1,153,10+ years,0,36400,0,2016/2/1,0,0,373,13,16.98,0,710,714,4,0,0,1844,32.4,9,0,0,Mar-01,0,1,0,1,1,1,1,1,5,1,2,1,4,0,0,0,1
573,10000,3,10.64,325.69,B,B4,170541,10+ years,2,30000,0,2016/1/1,0,0,243,13,17.04,0,695,699,5,1,1,7069,45.3,10,0,1,Nov-92,0,1,0,2,2,2,2,5,1,4,9,2,5,0,0,0,1
574,9000,3,11.67,297.52,B,B4,178189,7 years,0,59200,0,2014/10/1,0,0,195,38,12.69,3,665,669,8,0,0,6934,79.7,17,1,0,Feb-96,0,1,1,3,4,4,3,3,9,4,6,4,8,0,0,0,2
575,12000,3,9.44,384.06,B,B1,54,,1,39440,0,2017/8/1,1,0,261,8,27.51,0,710,714,7,0,0,42189,59.8,11,1,0,Feb-03,0,1,0,4,5,5,6,7,1,7,9,5,7,0,0,0,0
576,8000,3,6.24,244.25,A,A2,58309,4 years,1,60926,1,2015/8/1,0,0,134,8,21.08,0,700,704,9,0,0,8607,51.8,15,1,0,Jan-03,0,1,0,3,6,6,3,4,6,7,9,6,9,0,0,0,2
577,30000,5,23.76,858.87,F,F4,327724,4 years,0,135000,2,2012/11/1,1,0,186,9,13.4,0,675,679,13,0,0,35131,91,30,1,0,Jan-96,329,1,0,5,9,9,5,10,11,9,15,9,13,0,0,0,1
578,30000,3,18.45,1091.36,D,D2,1746,5 years,0,250000,2,2018/5/1,0,4,612,7,19.35,1,660,664,14,0,0,504547,97.1,35,1,0,Sep-94,4,1,3,5,7,7,5,9,9,9,19,7,14,0,0,0,0
579,8800,3,7.12,272.21,A,A3,151,4 years,0,110000,0,2014/10/1,1,4,248,11,3.32,0,700,704,10,1,0,11095,69.8,31,0,0,Sep-84,4,1,0,2,2,2,2,8,15,5,15,2,10,0,0,0,1
580,10000,5,19.05,259.69,D,D4,334740,6 years,1,40560,2,2012/9/1,0,0,99,8,9.29,0,675,679,12,0,0,10635,65.2,18,1,0,Jul-01,21319,1,0,3,7,7,7,10,1,12,17,7,12,0,0,0,6
581,10000,5,13.33,229.23,C,C3,1397,10+ years,1,75000,2,2015/9/1,1,0,115,8,12.24,0,660,664,6,1,1,5798,64,21,1,0,Aug-85,0,1,0,3,4,4,5,9,9,4,12,4,6,,0,0,1
582,20000,3,7.59,622.96,A,A3,10900,2 years,0,80000,0,2016/9/1,0,4,109,21,17.47,0,750,754,15,0,0,20694,18.3,28,0,0,Jul-03,4,1,0,3,4,4,11,14,5,12,20,4,15,0,0,0,3
583,4200,3,16.2,148.08,C,C4,259752,10+ years,1,42000,1,2013/11/1,0,3,19,14,24.36,0,660,664,9,0,0,9581,74.3,20,1,0,Sep-04,68,1,3,4,7,7,4,11,3,7,17,7,9,0,0,0,0
584,25000,3,7.9,782.26,A,A4,342863,5 years,0,85000,1,2012/6/1,0,4,196,14,5.89,1,755,759,15,0,0,2948,4.1,33,1,0,Nov-93,57214,1,,,,,8,,,,,,15,,,,
